"","ContractRef","InterestType","MortgageType","NewLoan","ProbationaryLoans","DefaultedLoans","LTVCategory","CreditRating","MortgageYears","CreditRatingMovement","LTV","LoanBalance","InterestIncome","PropertyValue","AnnualPYMT","AddressLatitude","AddressLongitude","InArrears","County","ArrearsCategory","Town","Branch","MaturityDate","BookingDate","LastValuationDate","ValuationAgeYears","DT_score.No","DT_score.Yes","lr_score","PredictionDT"
"7553","00000CONTR00112186","Variable","Owner Occupied","No","No","No","70 to 80%",2,33,-1,0.78000000,157539.535,10043.145340,201973.76, 6120.417,53.27738, -6.291690,"No","Dublin","0","Edmondstown","Branch 51","04/01/2039","12/01/2006","27/01/2016",1.28,0.04722274,0.95277726,0.8249373,"Yes"
"7554","00000CONTR00207990","Tracker","Owner Occupied","No","No","No","10 to 20%",3,35, 0,0.19983201, 20347.178,  483.245472,101821.41, 2909.183,53.39069, -6.418411,"No","Dublin","0","Hartstown","Branch 252","19/08/2021","28/08/1986","24/01/2013",5.42,0.42792589,0.57207411,0.7408525,"No"
"7555","00000CONTR00070336","Tracker","Owner Occupied","No","No","No","50 to 60%",3,35, 1,0.54000000, 66128.328,  495.962458,122459.87, 3498.853,52.35284, -7.705414,"No","Tipperary","0","Clonmel","Branch 42","02/07/2040","11/07/2005","12/05/2016",0.88,0.42792589,0.57207411,0.8269613,"Yes"
"7556","00000CONTR00156682","Variable","Buy to Let","No","No","No","90 to 100%",2,29, 0,0.91787811,177685.255,12215.861300,193582.63, 6675.263,53.42962, -6.134461,"No","Dublin","0","Portmarnock","Branch 51","03/11/2035","10/11/2006","19/11/2013",4.29,0.04722274,0.95277726,0.8909855,"Yes"
"7557","00000CONTR00035803","Tracker","Owner Occupied","No","No","No","90 to 100%",3,35, 0,0.90611044,186347.915, 3494.023408,205656.96, 5875.913,52.79689, -6.176227,"No","Wicklow","0","Arklow","Branch 34","15/08/2041","24/08/2006","14/10/2016",0.29,0.42792589,0.57207411,0.7613235,"Yes"
"7558","00000CONTR00077215","Tracker","Owner Occupied","No","No","No","60 to 70%",3,33, 0,0.65000000,100149.413, 2503.735332,154076.02, 4668.970,52.79570, -6.179055,"No","Wicklow","0","Arklow","Branch 127","30/09/2040","09/10/2007","10/04/2016",1.00,0.42792589,0.57207411,0.8075859,"Yes"
"7559","00000CONTR00114715","Tracker","Owner Occupied","No","No","No","60 to 70%",2,32, 0,0.66000000, 65574.320,  737.711104, 99355.03, 3104.845,53.28325, -6.339858,"No","Dublin","0","Tymon South","Branch 3","17/10/2040","25/10/2008","21/03/2014",3.83,0.04722274,0.95277726,0.8577116,"Yes"
"7560","00000CONTR00233392","Tracker","Owner Occupied","No","No","No","60 to 70%",4,34, 0,0.65000000, 78115.031, 3417.532625,120176.97, 3534.617,53.53457, -6.962577,"No","Meath","0","Ballivor","Branch 193","23/12/2040","01/01/2007","19/02/2015",2.57,0.56958175,0.43041825,0.7571988,"No"
"7561","00000CONTR00008407","Tracker","Buy to Let","No","Yes","No","60 to 70%",4,30, 2,0.66000000,114452.875, 1144.528749,173413.45, 5780.448,52.67147, -7.234313,"No","Kilkenny","0","Rath <da>llord","Branch 195","03/03/2035","10/03/2005","22/10/2013",4.40,0.37500000,0.62500000,0.6212472,"Yes"
"7562","00000CONTR00127711","Variable","Buy to Let","No","No","No","90 to 100%",4,28, 2,0.92964578,107200.416, 6432.024929,115313.18, 4118.328,53.39298, -6.120800,"No","Dublin","0","Burrow","Branch 51","30/10/2039","06/11/2011","12/10/2016",0.30,0.63515585,0.36484415,0.8563045,"No"
"7563","00000CONTR00034818","Tracker","Buy to Let","No","Yes","No","70 to 80%",4,35, 3,0.70000000, 67311.889, 2524.195830, 96159.84, 2747.424,53.37132, -6.196120,"No","Dublin","0","Clontarf East","Branch 83","24/02/2049","05/03/2014","12/10/2016",0.30,0.63515585,0.36484415,0.5601761,"No"
"7564","00000CONTR00151726","Fixed","Buy to Let","No","No","Yes","70 to 80%",5,34, 4,0.77000000,140516.401, 8255.338549,182488.83, 5367.319,53.31888, -6.268740,"No","Dublin","0","Dublin 6","Branch 55","28/06/2040","07/07/2006","04/10/2015",1.71,0.06707065,0.93292935,0.7400172,"Yes"
"7565","00000CONTR00191555","Tracker","Owner Occupied","No","No","No","70 to 80%",4,32, 2,0.75000000,182671.321, 8448.548600,243561.76, 7611.305,53.27349, -9.105854,"No","Galway","0","Knocknacarra","Branch 181","31/12/2046","08/01/2015","24/07/2015",1.98,0.63515585,0.36484415,0.6953751,"No"
"7566","00000CONTR00224642","Tracker","Owner Occupied","No","No","No","70 to 80%",4,30, 0,0.70000000,175217.405, 2628.261067,250310.58, 8343.686,51.89467, -8.171569,"No","Cork","0","Midleton","Branch 43","24/02/2045","04/03/2015","04/03/2015",2.52,0.56958175,0.43041825,0.6783549,"Yes"
"7567","00000CONTR00222518","Tracker","Buy to Let","No","No","No","60 to 70%",4,28, 0,0.68000000,127094.314, 3336.225756,186903.40, 6675.122,53.37051, -6.504186,"No","Kildare","0","Leixlip","Branch 68","19/12/2036","26/12/2008","19/04/2013",5.10,0.56958175,0.43041825,0.8168456,"Yes"
"7568","00000CONTR00015656","Tracker","Owner Occupied","No","Yes","No","90 to 100%",4,29, 3,0.94141345,184635.529, 3000.327344,196125.87, 6762.961,53.33486, -6.249805,"No","Dublin","0","Grand Canal Dock","Branch 39","06/08/2040","14/08/2011","21/09/2013",4.52,0.63515585,0.36484415,0.3110483,"No"
"7569","00000CONTR00235452","Variable","Owner Occupied","No","No","No","70 to 80%",4,32, 1,0.76000000, 97228.284, 4010.666707,127931.95, 3997.874,53.12129, -7.319134,"No","Laois","0","Strahard","Branch 178","07/10/2039","15/10/2007","10/04/2013",5.14,0.63515585,0.36484415,0.6836404,"No"
"7570","00000CONTR00163571","Tracker","Buy to Let","No","Yes","No","70 to 80%",4,28, 3,0.79000000,178390.356, 1337.927666,225810.58, 8064.663,53.12663, -6.066743,"No","Wicklow","0","Greystones","Branch 166","01/03/2041","08/03/2013","16/11/2013",4.31,0.63515585,0.36484415,0.4682471,"No"
"7571","00000CONTR00159415","Tracker","Owner Occupied","No","No","No","90 to 100%",4,32, 0,0.90611044,169526.238, 5085.787153,187092.25, 5846.633,53.36615, -6.311892,"No","Dublin","0","Ashtown","Branch 30","28/09/2039","06/10/2007","13/06/2013",4.89,0.63515585,0.36484415,0.6722057,"No"
"7572","00000CONTR00191303","Tracker","Owner Occupied","No","No","No","0 to 10%",4,31, 0,0.03530300,  2467.851,   58.611456, 69904.84, 2254.995,53.25175, -6.664340,"No","Kildare","0","Sallins","Branch 222","08/06/2019","15/06/1988","06/11/2014",2.97,0.56958175,0.43041825,0.6051201,"Yes"
"7573","00000CONTR00077365","Tracker","Buy to Let","No","No","Yes","90 to 100%",5,35, 4,0.90611044,113521.135, 3973.239735,125283.99, 3579.543,53.40615, -6.286001,"No","Dublin","0","Dublin","Branch 10","24/01/2045","02/02/2010","27/11/2013",4.26,0.06707065,0.93292935,0.7859300,"Yes"
"7574","00000CONTR00107468","Tracker","Buy to Let","No","No","No","40 to 50%",4,32, 2,0.44117838, 37017.762, 1249.349451, 83906.56, 2622.080,53.39662, -6.292794,"No","Dublin","0","Finglas North","Branch 31","13/06/2036","21/06/2004","20/10/2013",4.41,0.63515585,0.36484415,0.8148987,"No"
"7575","00000CONTR00200123","Tracker","Owner Occupied","No","No","No","30 to 40%",4,34, 3,0.37656538, 45932.243, 1837.289714,121976.81, 3587.553,53.70626, -6.346340,"No","Louth","0","Drogheda","Branch 45","07/01/2028","15/01/1994","10/07/2014",3.42,0.63515585,0.36484415,0.7030648,"No"
"7576","00000CONTR00179258","Variable","Owner Occupied","No","No","No","70 to 80%",4,34,-1,0.73000000,144595.909, 7410.540349,198076.59, 5825.782,53.36203, -6.182611,"No","Dublin","0","Clontarf East","Branch 25","14/09/2048","23/09/2014","23/09/2014",3.13,0.63515585,0.36484415,0.6879006,"No"
"7577","00000CONTR00014839","Variable","Owner Occupied","No","No","No","70 to 80%",4,30, 1,0.72000000,191963.535, 5039.042786,266616.02, 8887.201,52.64771, -8.628292,"No","Limerick","0","Limerick","Branch 145","03/06/2041","11/06/2011","27/01/2016",1.28,0.63515585,0.36484415,0.6368960,"No"
"7578","00000CONTR00023225","Fixed","Owner Occupied","No","No","Yes","> 100%",5,35, 3,1.11792847, 92317.764, 4615.888221, 82579.31, 2359.409,51.94193, -7.999892,"No","Cork","0","Killeagh","Branch 122","18/02/2042","27/02/2007","24/08/2015",1.87,0.06707065,0.93292935,0.7484563,"Yes"
"7579","00000CONTR00207334","Fixed","Buy to Let","No","No","No","70 to 80%",4,34,-1,0.71606472, 85493.402, 5450.204351,119393.40, 3511.571,53.28181, -6.351779,"No","Dublin","0","Millbrook Lawns","Branch 17","19/06/2049","28/06/2015","28/06/2015",2.08,0.63515585,0.36484415,0.8360039,"No"
"7580","00000CONTR00186408","Variable","Buy to Let","No","No","No","70 to 80%",4,35, 3,0.72000000,172799.918,10151.995180,239999.89, 6857.140,53.37020, -6.251712,"Yes","Dublin","< 90 days","Drumcondra","Branch 60","08/07/2042","17/07/2007","10/01/2013",5.48,0.63515585,0.36484415,0.7844301,"No"
"7581","00000CONTR00011481","Variable","Owner Occupied","No","Yes","No","70 to 80%",4,29, 2,0.79000000, 80482.154,  603.616152,101876.14, 3512.970,53.28146, -6.215110,"Yes","Dublin","< 90 days","Kilmacud","Branch 50","18/07/2038","25/07/2009","07/01/2014",4.11,0.63515585,0.36484415,0.4080088,"No"
"7582","00000CONTR00162015","Tracker","Owner Occupied","No","No","No","60 to 70%",4,29, 0,0.66000000,185340.629, 5560.218872,280819.13, 9683.418,52.05363, -9.491340,"No","Kerry","0","Killarney","Branch 126","28/06/2036","06/07/2007","26/11/2015",1.51,0.56958175,0.43041825,0.7126946,"No"
"7583","00000CONTR00189510","Tracker","Owner Occupied","No","No","No","60 to 70%",4,29, 0,0.63000000,123291.810, 1078.803335,195701.29, 6748.320,53.15307, -7.185140,"No","Laois","0","Portarlington","Branch 178","06/12/2037","13/12/2008","21/03/2015",2.46,0.63515585,0.36484415,0.6394626,"No"
"7584","00000CONTR00068485","Tracker","Buy to Let","Yes","No","No","70 to 80%",4,28, 2,0.77000000,120471.409, 2108.249656,156456.38, 5587.728,53.28247, -8.984221,"No","Galway","0","Galway","Branch 20","01/07/2044","08/07/2016","12/08/2016",0.53,0.63515585,0.36484415,0.7838623,"No"
"7585","00000CONTR00191107","Variable","Buy to Let","No","Yes","Yes","20 to 30%",5,32, 3,0.28242403, 30822.952,  654.987739,109137.14, 3410.536,53.39250, -6.672672,"Yes","Kildare","< 90 days","Kilcock","Branch 68","12/05/2027","20/05/1995","27/10/2016",0.25,0.06707065,0.93292935,0.3955733,"Yes"
"7586","00000CONTR00014378","Tracker","Buy to Let","No","Yes","No","30 to 40%",4,28, 2,0.37945271, 39485.612, 1875.566583,104059.38, 3716.406,51.89434, -8.171199,"No","Cork","0","Midleton","Branch 132","24/04/2029","01/05/2001","20/08/2013",4.64,0.56958175,0.43041825,0.5371464,"Yes"
"7587","00000CONTR00199091","Variable","Owner Occupied","No","No","No","90 to 100%",4,32, 1,0.97340056, 77284.020, 4347.226151, 79395.91, 2481.122,53.38568, -6.218369,"No","Dublin","0","Beaumont","Branch 36","23/02/2045","03/03/2013","21/01/2015",2.68,0.63515585,0.36484415,0.7959039,"No"
"7588","00000CONTR00198470","Fixed","Buy to Let","No","No","No","10 to 20%",4,28, 0,0.14987401, 26869.355, 1309.881046,179279.61, 6402.843,53.40237, -6.387987,"No","Dublin","0","Buzzardstown","Branch 51","01/02/2018","08/02/1990","24/03/2016",1.06,0.63515585,0.36484415,0.8370342,"No"
"7589","00000CONTR00181955","Tracker","Owner Occupied","No","No","No","70 to 80%",4,31, 0,0.71000000,114805.425, 5596.764468,161697.78, 5216.057,54.96291, -7.757548,"No","Donegal","0","Letterkenny","Branch 120","14/04/2046","22/04/2015","22/04/2015",2.34,0.42857143,0.57142857,0.7526487,"Yes"
"7590","00000CONTR00143243","Tracker","Buy to Let","No","No","No","60 to 70%",4,35, 2,0.65000000,125860.389, 4090.462647,193631.37, 5532.325,54.03851, -6.184145,"No","Louth","0","Carlingford","Branch 8","01/12/2040","10/12/2005","14/01/2013",5.46,0.63515585,0.36484415,0.8031654,"No"
"7591","00000CONTR00161935","Tracker","Buy to Let","No","No","No","90 to 100%",4,28, 2,0.94141345,143840.445, 2157.606671,152792.00, 5456.857,53.03168, -7.279461,"No","Laois","0","Portlaoise","Branch 178","01/04/2038","08/04/2010","22/11/2014",2.91,0.63515585,0.36484415,0.7946360,"No"
"7592","00000CONTR00193962","Fixed","Owner Occupied","No","No","No","60 to 70%",4,28, 0,0.69000000,123291.810, 7397.508586,178683.78, 6381.564,53.37314, -6.405905,"No","Dublin","0","Porterstown","Branch 197","15/11/2033","22/11/2005","21/11/2013",4.29,0.63515585,0.36484415,0.6873403,"No"
"7593","00000CONTR00153338","Tracker","Buy to Let","No","Yes","Yes","20 to 30%",5,31, 4,0.24712103, 52353.691, 2290.473993,211854.46, 6834.015,53.32521, -6.236005,"No","Dublin","0","Dublin 4","Branch 39","14/02/2031","22/02/2000","04/05/2013",5.05,0.06707065,0.93292935,0.4929057,"Yes"
"7594","00000CONTR00002414","Tracker","Buy to Let","Yes","Yes","No","90 to 100%",4,32, 2,0.92964578,103045.361, 2704.940716,110843.68, 3463.865,53.11718, -7.322737,"No","Laois","0","Mountmellick","Branch 178","12/03/2048","20/03/2016","09/07/2016",0.66,0.63515585,0.36484415,0.4191216,"No"
"7595","00000CONTR00174354","Variable","Owner Occupied","No","No","No","90 to 100%",4,30,-1,0.91787811,185642.815, 6497.498520,202252.14, 6741.738,52.91847, -7.355602,"Yes","Laois","< 90 days","Rathmoyle","Branch 173","10/10/2042","17/10/2012","08/06/2014",3.54,0.63515585,0.36484415,0.6018009,"No"
"7596","00000CONTR00005819","Tracker","Owner Occupied","No","Yes","No","90 to 100%",4,29, 3,0.95318112, 70258.200, 1405.164008, 73709.18, 2541.696,53.49532, -6.150201,"No","Dublin","0","Donabate","Branch 230","23/04/2036","01/05/2007","25/01/2014",4.04,0.63515585,0.36484415,0.4720361,"No"
"7597","00000CONTR00218467","Tracker","Owner Occupied","No","No","No","70 to 80%",4,31, 0,0.70000000,120874.323, 1359.836137,172677.60, 5570.245,53.64424, -6.653653,"No","Meath","0","Johnstown Wood","Branch 193","03/10/2041","11/10/2010","12/11/2016",0.18,0.56958175,0.43041825,0.7266359,"Yes"
"7598","00000CONTR00025613","Tracker","Owner Occupied","No","Yes","No","90 to 100%",4,30, 2,0.92964578,159554.107, 5783.836370,171628.93, 5720.964,53.71778, -6.354684,"No","Louth","0","Drogheda","Branch 45","22/02/2038","01/03/2008","14/06/2014",3.51,0.63515585,0.36484415,0.3491017,"No"
"7599","00000CONTR00022851","Tracker","Owner Occupied","No","Yes","Yes","20 to 30%",5,32, 2,0.22358569, 56508.746,  353.179663,252738.65, 7898.083,53.53470, -7.353193,"No","Westmeath","0","Mullingar","Branch 26","11/12/2032","19/12/2000","09/07/2013",4.80,0.06707065,0.93292935,0.4089404,"Yes"
"7600","00000CONTR00029868","Tracker","Buy to Let","No","Yes","No","70 to 80%",4,33, 3,0.74000000, 80482.154, 3923.504988,108759.67, 3295.747,51.92296, -8.457560,"No","Cork","0","Ballyvolane","Branch 112","19/04/2048","28/04/2015","28/04/2015",2.31,0.56958175,0.43041825,0.5905973,"Yes"
"7601","00000CONTR00162364","Variable","Buy to Let","No","No","No","70 to 80%",4,33, 1,0.74000000,190024.509,10688.878640,256789.88, 7781.511,51.88745, -8.521272,"No","Cork","0","Glasheen","Branch 259","25/01/2044","02/02/2011","05/12/2015",1.48,0.56958175,0.43041825,0.8041988,"No"
"7602","00000CONTR00174254","Tracker","Owner Occupied","No","No","No","70 to 80%",4,30, 0,0.74000000,142102.876, 3907.829099,192030.91, 6401.030,54.27313, -8.585462,"No","Sligo","0","Strandhill","Branch 231","26/07/2039","02/08/2009","25/01/2014",4.04,0.63515585,0.36484415,0.6775571,"No"
"7603","00000CONTR00210007","Variable","Buy to Let","No","No","No","70 to 80%",4,34, 0,0.71000000,123291.810, 1387.032860,173650.44, 5107.366,51.95294, -7.723464,"Yes","Waterford","< 90 days","Ardmore","Branch 256","03/08/2046","11/08/2012","19/05/2013",4.99,0.56958175,0.43041825,0.8389794,"No"
"7604","00000CONTR00184996","Variable","Buy to Let","No","Yes","No","60 to 70%",4,34, 2,0.67000000,120471.409, 4969.445617,179808.07, 5288.473,51.87229, -8.417602,"No","Cork","0","Maryborough","Branch 90","06/06/2041","15/06/2007","19/02/2016",1.19,0.56958175,0.43041825,0.5545258,"No"
"7605","00000CONTR00160291","Tracker","Owner Occupied","No","No","No","90 to 100%",4,33, 0,0.94920207, 83403.283, 2710.606700, 87866.73, 2662.628,53.39975, -6.172134,"No","Dublin","0","Clarehall","Branch 32","07/10/2046","15/10/2013","15/10/2013",4.43,0.63515585,0.36484415,0.7775839,"No"
"7606","00000CONTR00172250","Fixed","Owner Occupied","No","No","No","90 to 100%",4,28, 3,0.94141345,181991.403,12284.419700,193317.19, 6904.185,53.38425, -6.300389,"No","Dublin","0","Finglas South","Branch 110","09/02/2038","16/02/2010","15/03/2014",3.86,0.63515585,0.36484415,0.6462712,"No"
"7607","00000CONTR00218986","Fixed","Owner Occupied","No","No","No","70 to 80%",4,30, 0,0.72000000, 59228.418, 4071.953766, 82261.69, 2742.056,54.27470, -8.471592,"No","Sligo","0","Rathquarter","Branch 221","17/01/2036","24/01/2006","19/02/2013",5.32,0.63515585,0.36484415,0.7328705,"No"
"7608","00000CONTR00097852","Tracker","Buy to Let","No","No","No","60 to 70%",4,30, 2,0.63000000,113621.864, 1420.273299,180352.16, 6011.739,52.66430, -8.638872,"No","Limerick","0","Limerick","Branch 251","02/02/2038","10/02/2008","25/02/2016",1.17,0.63515585,0.36484415,0.8146480,"No"
"7609","00000CONTR00225786","Fixed","Buy to Let","No","No","No","90 to 100%",4,32, 2,0.91787811,188866.130,11568.050470,205763.85, 6430.120,53.26407, -6.141678,"No","Dublin","0","Glenageary","Branch 25","13/04/2044","21/04/2012","25/03/2015",2.44,0.63515585,0.36484415,0.7780529,"No"
"7610","00000CONTR00100345","Tracker","Buy to Let","No","Yes","No","20 to 30%",4,30, 1,0.23313735, 25182.151,  283.299195,108014.23, 3600.474,53.33005, -6.266741,"Yes","Dublin","< 90 days","Dublin","Branch 11","12/11/2027","19/11/1997","11/12/2016",0.08,0.63515585,0.36484415,0.4752444,"No"
"7611","00000CONTR00017560","Tracker","Owner Occupied","No","Yes","Yes","70 to 80%",5,28, 3,0.73000000,181815.128, 4999.916019,249061.82, 8895.065,51.86443, -8.439247,"No","Cork","0","Donnybrook","Branch 209","05/10/2040","12/10/2012","23/04/2015",2.33,0.06707065,0.93292935,0.2497974,"Yes"
"7612","00000CONTR00187286","Variable","Owner Occupied","No","No","No","20 to 30%",4,35, 0,0.20005036, 16569.855,  807.780439, 82828.42, 2366.526,53.33466, -6.255996,"No","Dublin","0","Saint Kevin's","Branch 21","26/01/2029","04/02/1994","25/10/2013",4.39,0.63515585,0.36484415,0.6476708,"No"
"7613","00000CONTR00011840","Variable","Owner Occupied","Yes","Yes","No","90 to 100%",4,31, 3,0.91787811,191384.345, 1435.382589,208507.36, 6726.044,53.27591, -9.099248,"No","Galway","0","Galway","Branch 174","24/06/2047","01/07/2016","09/07/2016",0.66,0.63515585,0.36484415,0.2537588,"No"
"7614","00000CONTR00193680","Fixed","Owner Occupied","No","No","No","90 to 100%",4,30, 2,0.90611044,166202.195, 9348.873443,183423.77, 6114.126,52.66109, -7.239608,"No","Kilkenny","0","Newpark Upper","Branch 195","20/06/2044","28/06/2014","17/09/2015",1.78,0.42857143,0.57142857,0.7508018,"Yes"
"7615","00000CONTR00171291","Variable","Owner Occupied","No","No","No","60 to 70%",4,34, 0,0.64000000, 91562.300, 2632.416122,143066.09, 4207.826,53.33119, -6.286294,"Yes","Dublin","< 90 days","Merchants Quay","Branch 210","03/03/2042","11/03/2008","18/09/2014",3.15,0.63515585,0.36484415,0.7054532,"No"
"7616","00000CONTR00159932","Variable","Owner Occupied","No","No","No","60 to 70%",4,28,-1,0.62000000,133566.127, 8180.925294,215429.24, 7693.901,51.91522, -8.173258,"No","Cork","0","Midleton","Branch 209","05/01/2035","12/01/2007","10/09/2015",1.80,0.56958175,0.43041825,0.7142005,"No"
"7617","00000CONTR00183684","Variable","Buy to Let","No","No","No","60 to 70%",4,31, 3,0.69000000,114125.507, 7275.501066,165399.29, 5335.461,54.20482, -9.103102,"No","Sligo","0","Enniscrone","Branch 226","24/11/2038","02/12/2007","28/05/2013",4.95,0.63515585,0.36484415,0.8297109,"No"
"7618","00000CONTR00001954","Variable","Owner Occupied","No","Yes","No","60 to 70%",4,31, 2,0.66000000,151445.454, 5489.897716,229462.81, 7402.026,53.37075, -6.597154,"No","Kildare","0","Maynooth","Branch 222","04/12/2039","11/12/2008","18/04/2016",0.97,0.56958175,0.43041825,0.3442376,"No"
"7619","00000CONTR00188740","Tracker","Owner Occupied","No","No","No","20 to 30%",4,28, 0,0.20005036, 17274.955,  151.155859, 86353.03, 3084.037,53.31338, -6.251952,"No","Dublin","0","Mount St Annes","Branch 234","31/01/2025","07/02/1997","16/08/2015",1.90,0.63515585,0.36484415,0.6553668,"No"
"7620","00000CONTR00023219","Tracker","Owner Occupied","No","No","No","60 to 70%",4,33, 1,0.67000000, 92317.764,  807.780439,137787.71, 4175.385,53.38372, -6.587759,"Yes","Kildare","< 90 days","Maynooth","Branch 180","29/02/2040","09/03/2007","23/05/2013",4.97,0.56958175,0.43041825,0.7055781,"No"
"7621","00000CONTR00220837","Tracker","Owner Occupied","No","No","No","60 to 70%",4,34, 0,0.68000000,144117.448, 5044.110693,211937.42, 6233.454,53.31207, -6.218320,"No","Dublin","0","Dublin 4","Branch 249","11/12/2041","20/12/2007","02/07/2016",0.69,0.63515585,0.36484415,0.6872701,"No"
