"","ContractRef","InterestType","MortgageType","NewLoan","ProbationaryLoans","DefaultedLoans","LTVCategory","CreditRating","MortgageYears","CreditRatingMovement","LTV","LoanBalance","InterestIncome","PropertyValue","AnnualPYMT","AddressLatitude","AddressLongitude","InArrears","County","ArrearsCategory","prediction"
"26861","00000CONTR00091904","Tracker","Buy to Let","No","No","Yes","20 to 30%","5",31,2,0.200050358,-0.607939689539189,-0.403777324548583,2.68737176298548,2.7136281662413,51.8997369,-8.0442529,"Yes","Cork","< 90 days",NA
"26862","00000CONTR00127810","Tracker","Buy to Let","No","No","Yes","> 100%","5",28,3,1.459190845,1.30266253644663,0.265872890374415,-0.40138027333817,-0.175868868984745,53.9809628,-9.1165053,"No","Mayo","0",NA
"26865","00000CONTR00059298","Tracker","Buy to Let","No","No","Yes","> 100%","5",31,1,1.529796853,0.280151172454653,0.130360590807831,-1.09644766340895,-1.07198269921409,53.340201,-6.2248495,"Yes","Dublin","< 90 days",NA
"26868","00000CONTR00111769","Tracker","Buy to Let","No","No","Yes","> 100%","5",32,4,1.565099857,1.17365214733247,-0.281652573201144,-0.603149844836704,-0.630685610613418,53.3333627,-6.2828158,"No","Dublin","0",NA
"26869","00000CONTR00073454","Tracker","Buy to Let","No","No","Yes","20 to 30%","5",29,4,0.223585694,-1.3108382210967,-1.01488606450539,-0.697581051812507,-0.564167173912178,53.9594809,-8.8062431,"No","Mayo","0",NA
"26874","00000CONTR00040411","Fixed","Owner Occupied","No","No","Yes","> 100%","5",34,1,1.129696138,-0.0132434183053599,0.599561319352828,-0.915943126898011,-1.01126525381522,53.3893671,-7.3742806,"No","Westmeath","0",NA
"26878","00000CONTR00131363","Tracker","Buy to Let","No","No","Yes","30 to 40%","5",35,2,0.37,-0.667867095445063,-0.893185673109991,0.261077057838803,-0.00365903448624536,53.8326409,-7.929898,"No","Roscommon","0",NA
"26880","00000CONTR00128839","Tracker","Buy to Let","No","No","Yes","> 100%","5",28,3,1.61217053,0.732936017811298,-0.351035436449553,-0.900859996668293,-0.729126091794413,53.3809808,-6.1719007,"No","Dublin","0",NA
"26881","00000CONTR00008732","Variable","Owner Occupied","No","No","Yes","> 100%","5",31,1,1.106160802,1.48327707922332,1.04429062015579,0.344902371252142,0.370049738763677,53.460623,-6.2414061,"No","Dublin","0",0.953823364543473
"26886","00000CONTR00113229","Tracker","Buy to Let","No","No","Yes","> 100%","5",34,4,1.565099857,0.650535833657842,-0.947200641354024,-0.90750888672874,-1.00357157064391,53.2865593,-6.2151415,"No","Dublin","0",NA
"26888","00000CONTR00097580","Tracker","Buy to Let","No","No","Yes","10 to 20%","5",31,3,0.18828269,-1.03991640693166,-0.87863618672899,0.908248848707041,0.933662930735583,52.5737599,-9.3767215,"No","Kerry","0",NA
"26891","00000CONTR00174228","Fixed","Buy to Let","No","No","Yes","0 to 10%","5",30,1,0.023535336,-1.65791778021616,-1.06877978701674,-0.728089594377639,-0.651900298001387,53.2924412,-6.2301993,"No","Dublin","0",NA
"26895","00000CONTR00178117","Tracker","Buy to Let","No","No","Yes","20 to 30%","5",30,4,0.200050358,-1.34954133733516,-1.07596359591576,-0.688308846888123,-0.610774063244304,52.6323999,-8.6396085,"No","Limerick","0",NA
"26896","00000CONTR00158311","Tracker","Buy to Let","No","No","Yes","30 to 40%","5",30,4,0.35,-0.524291018788689,-0.149494738381129,0.779476314291513,0.906655353576428,54.2327092,-6.9690872,"Yes","Monaghan","< 6 months",NA
"26900","00000CONTR00103824","Tracker","Buy to Let","No","No","Yes","> 100%","5",31,4,1.164999142,-0.240468165877495,-0.198275933230677,-1.13469897139968,-1.11025211741872,51.8604834,-8.4435573,"Yes","Cork","< 90 days",NA
"26903","00000CONTR00148710","Fixed","Buy to Let","No","No","Yes","> 100%","5",34,2,1.223837483,-0.0498657222266642,0.562217637667271,-1.04764703172796,-1.13140507905484,53.2568605,-8.9264793,"No","Galway","0",NA
"26904","00000CONTR00141758","Variable","Buy to Let","No","No","Yes","20 to 30%","5",33,2,0.223585694,-1.35828075078595,-0.936864443726287,-0.890801827160357,-0.950100638713181,53.4433485,-6.1378921,"No","Dublin","0",NA
"26906","00000CONTR00131191","Fixed","Buy to Let","No","No","Yes","> 100%","5",29,1,1.294443491,1.23857350359278,1.73345129210821,-0.208150052648128,-0.0407346133332345,51.8842712,-9.5671336,"No","Kerry","0",NA
"26907","00000CONTR00014068","Tracker","Buy to Let","No","No","Yes","> 100%","5",34,2,1.61217053,1.59813793902802,-1.03822586559096,-0.412166575720533,-0.551722107924436,53.3747885,-6.2067484,"Yes","Dublin","< 90 days",NA
"26909","00000CONTR00013709","Variable","Owner Occupied","No","No","Yes","> 100%","5",28,2,1.600402862,1.5240610071179,1.69780505061599,-0.44062633304589,-0.219340436344501,52.8294827,-6.9200568,"No","Carlow","0",NA
"26911","00000CONTR00016413","Fixed","Owner Occupied","No","No","Yes","> 100%","5",30,1,1.329746495,0.77913005941616,2.12919732210797,-0.57761677867029,-0.496338105679406,52.874361,-8.4545356,"No","Clare","0",NA
"26914","00000CONTR00054085","Tracker","Buy to Let","No","No","Yes","10 to 20%","5",30,2,0.176515022,-0.823928048318055,-0.418054008183519,2.23462896496905,2.41102499431326,52.066062,-9.5693608,"No","Kerry","0",NA
"26915","00000CONTR00024425","Tracker","Owner Occupied","No","No","Yes","> 100%","5",35,3,1.447423176,0.626814568647954,0.574948438154351,-0.811347327675337,-0.953970342691019,53.3806337,-6.3085082,"No","Dublin","0",NA
"26918","00000CONTR00123549","Tracker","Buy to Let","No","No","Yes","> 100%","5",34,1,1.753382547,1.28851300878978,-0.393198635391288,-0.722902460448654,-0.835174257072345,52.2053122,-7.4271541,"No","Waterford","0",NA
"26919","00000CONTR00192988","Variable","Buy to Let","No","No","Yes","20 to 30%","5",34,1,0.258888698,-1.16226819408589,-0.481071471027897,-0.389953237707011,-0.531459181960412,55.0712656,-7.2734771,"No","Donegal","0",NA
"26921","00000CONTR00124429","Tracker","Buy to Let","No","No","Yes","> 100%","5",33,2,1.070857797,0.485735468656148,0.207119235191467,-0.417025379231462,-0.504827201177598,52.4435164,-9.0460461,"No","Limerick","0",NA
"26922","00000CONTR00191637","Variable","Buy to Let","No","No","Yes","20 to 30%","5",31,1,0.270656366,-0.969168775092574,-0.658261986990671,0.177807808943633,0.202876066310854,52.0511507,-9.4977314,"No","Kerry","0",NA
"26923","00000CONTR00078829","Tracker","Buy to Let","No","No","Yes","10 to 20%","5",31,4,0.141212017,-1.48978811375524,-1.09298851576225,-0.932044858239702,-0.907502058245067,52.4032241,-7.5388919,"Yes","Tipperary","< 90 days",NA
"26924","00000CONTR00017422","Fixed","Owner Occupied","No","No","Yes","> 100%","5",28,4,1.494493849,1.6455804690478,2.69693040608512,-0.236669827361732,0.00657546118180568,53.2720872,-7.8442643,"No","Offaly","0",NA
"26925","00000CONTR00042022","Tracker","Owner Occupied","No","No","Yes","> 100%","5",34,4,1.494493849,0.59102459110781,-1.06267708576973,-0.879217655737507,-0.977764412361074,52.8366275,-6.9321734,"No","Carlow","0",NA
"26929","00000CONTR00166414","Tracker","Buy to Let","No","No","Yes","> 100%","5",28,2,1.435655508,1.18821783669255,0.213080483367218,-0.443273725594207,-0.222272864854342,53.3383203,-6.2913991,"No","Dublin","0",NA
"26930","00000CONTR00042985","Tracker","Owner Occupied","No","No","Yes","> 100%","5",30,3,1.212069814,0.77913005941616,0.14464737803181,-0.412933378290902,-0.326084690614533,51.8953001,-8.4927194,"No","Cork","0",NA
"26934","00000CONTR00187980","Variable","Buy to Let","No","No","Yes","> 100%","5",30,3,1.588635194,1.35343436505009,-1.04416690588246,-0.524849964056341,-0.441786582203365,53.3297476,-6.3321288,"No","Dublin","0",NA
"26936","00000CONTR00068190","Tracker","Buy to Let","No","No","Yes","> 100%","5",32,3,1.306211159,0.466175828941625,-1.06570822876577,-0.765225119347267,-0.787770368525097,53.4698642,-9.1047273,"No","Galway","0",NA
"26942","00000CONTR00016999","Tracker","Buy to Let","No","No","Yes","30 to 40%","5",31,1,0.39,-0.669115583033672,-0.843505239351902,0.128165427448234,0.153210181063455,53.800151,-9.2170174,"Yes","Mayo","< 90 days",NA
"26948","00000CONTR00055001","Tracker","Buy to Let","No","No","Yes","> 100%","5",30,1,1.600402862,0.280151172454653,-1.02220122295082,-1.14839214003077,-1.08641855196737,53.5752543,-6.1056584,"No","Dublin","0",NA
"26949","00000CONTR00029860","Tracker","Owner Occupied","No","No","Yes","> 100%","5",35,4,1.070857797,1.3159797373918,1.00373392685912,0.288973608513586,0.021061036744343,51.9304867,-8.5204053,"No","Cork","0",0.960464225031273
"26953","00000CONTR00009865","Tracker","Buy to Let","No","No","Yes","> 100%","5",33,2,1.765150215,0.238534917848388,-0.883182901207003,-1.2749043901395,-1.31109508931347,52.853994,-9.4015272,"No","Clare","0",NA
"26955","00000CONTR00187532","Variable","Buy to Let","No","No","Yes","> 100%","5",35,2,1.188534478,0.487816280477526,0.5267734721287,-0.599275745148988,-0.766046582187026,53.8981185,-6.3879104,"No","Louth","0",NA
"26958","00000CONTR00015094","Tracker","Owner Occupied","No","No","Yes","20 to 30%","5",34,4,0.211818026,-1.11524182692617,-1.11824804075066,0.230857958240504,0.0348425422004088,52.9330423,-8.4315363,"No","Clare","0",NA
"26965","00000CONTR00145461","Fixed","Buy to Let","No","No","Yes","> 100%","5",28,1,1.600402862,0.562725537446715,1.07710779508709,-0.987611617196708,-0.825218001720535,53.7918848,-6.2387877,"No","Louth","0",NA
"26966","00000CONTR00034344","Tracker","Owner Occupied","No","No","Yes","20 to 30%","5",28,2,0.235353362,-1.1730884200191,-0.837948143853809,-0.243427482497627,-0.000909771151018989,53.5221001,-7.3482245,"No","Westmeath","0",NA
"26975","00000CONTR00167569","Tracker","Buy to Let","No","No","Yes","> 100%","5",33,4,1.588635194,0.174862050002991,-0.981846605832486,-1.2004070465656,-1.24107960319998,52.0754875,-9.4577539,"No","Kerry","0",NA
"26977","00000CONTR00023351","Tracker","Owner Occupied","No","No","Yes","> 100%","5",30,2,1.647473534,0.764148208352845,-0.161861801959051,-0.913029480288609,-0.843095324059006,51.8251619,-8.2316248,"No","Cork","0",NA
"26980","00000CONTR00158599","Variable","Buy to Let","No","No","Yes","10 to 20%","5",30,4,0.117676681,-1.52641041734603,-1.0474809555346,-0.947073140775117,-0.878290428209558,51.8533366,-8.7324729,"No","Cork","0",NA
"26981","00000CONTR00006055","Tracker","Owner Occupied","No","No","Yes","20 to 30%","5",29,4,0.200050358,-1.01869211742951,-0.953353861637594,0.817676609910032,1.0563578859377,52.2528537,-7.1082796,"No","Waterford","0",NA
"26989","00000CONTR00156988","Tracker","Buy to Let","No","No","Yes","> 100%","5",30,3,1.729847211,0.280151172454653,0.0823371818276618,-1.23261050924898,-1.1734854023608,52.1575967,-6.996702,"No","Waterford","0",NA
"26990","00000CONTR00081052","Tracker","Buy to Let","No","No","Yes","20 to 30%","5",33,2,0.258888698,-1.28170684320283,-1.06772899077384,-0.810062045268528,-0.874218267630188,52.3514729,-7.314492,"No","Kilkenny","0",NA
"26998","00000CONTR00140975","Tracker","Buy to Let","No","No","Yes","> 100%","5",31,4,1.447423176,0.218975279786474,-1.11824804075066,-1.067927761383,-1.04344929447645,53.3641436,-6.5230291,"No","Kildare","0",NA
"27000","00000CONTR00125699","Tracker","Buy to Let","No","No","Yes","> 100%","5",29,4,1.494493849,0.993869929614851,1.29975535191997,-0.633761341857467,-0.495913806769592,53.406595,-6.169598,"No","Dublin","0",NA
"27003","00000CONTR00104738","Tracker","Buy to Let","No","No","Yes","> 100%","5",34,2,1.106160802,0.732936017811298,1.12437341819788,-0.27278744797609,-0.424580973320203,53.3875741,-6.1586868,"No","Dublin","0",NA
"27005","00000CONTR00026412","Tracker","Buy to Let","No","No","Yes","0 to 10%","5",35,4,0.023535336,-1.6575016176701,-1.09276623194361,-0.711987863035948,-0.865924581082826,53.0837283,-6.7934766,"No","Kildare","0",NA
"27009","00000CONTR00174315","Variable","Buy to Let","No","No","Yes","30 to 40%","5",35,1,0.37,-0.211336788148892,-0.829521566347282,1.38464123806832,0.99196896503884,53.283143,-6.3288649,"No","Dublin","0",NA
"27010","00000CONTR00171125","Fixed","Buy to Let","No","No","Yes","> 100%","5",30,4,1.223837483,0.0916295424430704,0.793392810464981,-0.942366480786589,-0.873424577077041,53.4152376,-7.297064,"No","Westmeath","0",NA
"27011","00000CONTR00045279","Tracker","Buy to Let","No","No","Yes","> 100%","5",34,2,1.3650495,-0.297066271547076,-0.370040703113377,-1.33940015243713,-1.39754121903818,54.0721661,-7.0834319,"No","Cavan","0",NA
"27013","00000CONTR00133062","Variable","Buy to Let","No","No","Yes","> 100%","5",32,3,1.200302146,0.407913073153898,-0.197993026317798,-0.676311479027599,-0.701594498468992,53.3512195,-6.2348199,"No","Dublin","0",NA
"27015","00000CONTR00036686","Tracker","Owner Occupied","No","No","Yes","> 100%","5",30,4,1.412120172,-0.019902018777945,0.0224316924570806,-1.19181945656686,-1.13131469176776,52.3948747,-9.8357142,"No","Kerry","0",NA
"27021","00000CONTR00017308","Tracker","Owner Occupied","No","No","Yes","> 100%","5",31,1,1.129696138,-0.407765507378496,-0.648420875882701,-1.23395232014396,-1.20955245725832,53.316399,-6.403851,"No","Dublin","0",NA
"27023","00000CONTR00129361","Tracker","Buy to Let","No","No","Yes","> 100%","5",31,2,1.682776538,1.38173341871118,-1.0434798467734,-0.607382909664217,-0.582686399543685,53.8977525,-6.385839,"No","Louth","0",NA
"27024","00000CONTR00117204","Tracker","Buy to Let","No","No","Yes","> 100%","5",29,2,1.17676681,0.492810230831965,-0.373637659453701,-0.578665528429675,-0.4369903973314,55.2884592,-7.1700594,"No","Donegal","0",NA
"27028","00000CONTR00132324","Tracker","Buy to Let","No","No","Yes","20 to 30%","5",30,4,0.258888698,-0.749018790853083,-0.242853942916004,1.06359396062636,1.20038258632618,53.4420631,-6.1975225,"No","Dublin","0",NA
"27030","00000CONTR00141675","Fixed","Buy to Let","No","No","Yes","> 100%","5",28,4,1.212069814,1.30973729862245,2.89786487597161,-0.0142982828441209,0.252889089427713,53.3822212,-6.064201,"No","Dublin","0",NA
"27033","00000CONTR00016357","Tracker","Buy to Let","No","No","Yes","> 100%","5",35,1,1.553332189,0.649287346895537,-0.491407668591437,-0.897889670631851,-1.0306584226719,53.8936591,-7.8478019,"No","Leitrim","0",NA
"27040","00000CONTR00093684","Tracker","Buy to Let","No","No","Yes","> 100%","5",33,2,1.141463806,-0.116451728770383,-0.0815971351413974,-1.01227685272644,-1.06426756784806,53.489208,-10.0121824,"No","Galway","0",NA
"27042","00000CONTR00031815","Tracker","Buy to Let","No","No","Yes","> 100%","5",32,1,1.317978827,1.35842831540453,-0.30202185423726,-0.162228752233762,-0.203341072084415,51.8695702,-8.4083337,"No","Cork","0",NA
"27043","00000CONTR00171990","Fixed","Buy to Let","No","No","Yes","> 100%","5",31,3,1.459190845,1.61228746668487,2.81967149048746,-0.208159497237883,-0.183273975596605,53.3528716,-6.2880626,"No","Dublin","0",NA
"27049","00000CONTR00131152","Tracker","Buy to Let","No","No","Yes","30 to 40%","5",33,1,0.37,-0.630412466795207,-0.703587678635351,0.353256434438953,0.219113452604997,53.6663588,-6.6781259,"No","Meath","0",NA
"27051","00000CONTR00130386","Tracker","Buy to Let","No","No","Yes","> 100%","5",35,1,1.341514164,1.25979779342545,0.174291956671122,-0.266224144318488,-0.470918360489496,53.2770581,-6.3436803,"Yes","Dublin","< 6 months",NA
"27052","00000CONTR00139095","Tracker","Buy to Let","No","No","Yes","20 to 30%","5",32,1,0.211818026,-0.890514054861774,-1.00063969240795,1.19696183573219,1.11399820615665,52.8414787,-8.9858441,"No","Clare","0",NA
"27053","00000CONTR00007636","Tracker","Owner Occupied","No","No","Yes","> 100%","5",31,1,1.61217053,1.09707824024513,-0.303961785703369,-0.695180947698161,-0.670526004300361,53.3227508,-6.2808705,"No","Dublin","0",NA
"27057","00000CONTR00128264","Variable","Buy to Let","No","No","Yes","20 to 30%","5",28,2,0.258888698,-0.94877681048424,-1.06368746678981,0.360972959224649,0.668564671200645,53.3832392,-6.4054781,"No","Dublin","0",NA
"27058","00000CONTR00137654","Variable","Buy to Let","No","No","Yes","30 to 40%","5",35,4,0.38,-0.485171740020687,-1.0888055384245,0.632166432401296,0.325175737454388,53.3621156,-6.2542699,"No","Dublin","0",NA
"27061","00000CONTR00135417","Variable","Buy to Let","No","No","Yes","> 100%","5",29,4,1.153231474,1.74046552908735,-0.450426615246433,0.441093262107304,0.653612683514863,53.8485468,-9.2876997,"No","Mayo","0",0.971791915974532
"27066","00000CONTR00023028","Tracker","Owner Occupied","No","No","Yes","10 to 20%","5",29,3,0.117676681,-1.38158585310104,-1.079853562758,0.173607357747284,0.367544101978377,52.6512251,-8.6395774,"No","Limerick","0",NA
"27068","00000CONTR00193674","Variable","Buy to Let","No","No","Yes","20 to 30%","5",33,1,0.24712103,-1.26755731686807,-0.752591156937618,-0.688218641725737,-0.75970512195449,51.9103909,-8.2722299,"No","Cork","0",NA
"27069","00000CONTR00003490","Tracker","Buy to Let","No","No","Yes","> 100%","5",28,1,1.306211159,0.739178454928042,0.183446008637932,-0.57490555688767,-0.368077104979451,53.1846978,-8.9131117,"No","Galway","0",NA
"27074","00000CONTR00011629","Fixed","Owner Occupied","No","No","Yes","> 100%","5",32,1,1.718079543,0.859033266739789,2.29603143268715,-0.918663510805521,-0.936484184569231,53.3400776,-7.071928,"No","Offaly","0",NA
"27081","00000CONTR00041317","Tracker","Buy to Let","No","No","Yes","20 to 30%","5",35,1,0.282424034,-1.18390864611757,-0.868683933862562,-0.616719286934195,-0.781503891562173,53.2797137,-6.4323483,"No","Dublin","0",NA
"27083","00000CONTR00180453","Variable","Buy to Let","No","No","Yes","0 to 10%","5",33,1,0.082373677,-1.54139226877292,-0.973884803532924,-0.544069808045425,-0.624228471829153,52.6836032,-8.6094449,"No","Limerick","0",NA
"27084","00000CONTR00112357","Tracker","Buy to Let","No","No","Yes","> 100%","5",35,3,1.259140487,0.238534917848388,0.245129768519114,-0.873456627241224,-1.00900748150491,52.0906429,-7.6123452,"No","Waterford","0",NA
"27086","00000CONTR00019798","Variable","Owner Occupied","No","No","Yes","> 100%","5",28,2,1.3650495,-0.133098230447628,0.857248889496001,-1.23001942607917,-1.09372513942339,52.8353841,-6.9197723,"No","Carlow","0",NA
"27087","00000CONTR00151866","Fixed","Buy to Let","No","No","Yes","> 100%","5",30,3,1.494493849,0.280151172454653,0.99478195116694,-1.06863487282182,-1.00396368979393,52.2511937,-10.0209979,"No","Kerry","0",NA
"27089","00000CONTR00196306","Variable","Buy to Let","No","No","Yes","30 to 40%","5",29,2,0.35,-0.574230523655163,-1.09096775376382,0.649547288656504,0.876548348923369,53.3264397,-6.2489232,"No","Dublin","0",NA
"27090","00000CONTR00032843","Tracker","Buy to Let","No","No","Yes","30 to 40%","5",35,2,0.37,-0.420666546124651,-1.08723944787708,0.869460944904664,0.535450383789159,53.7894364,-6.2482318,"No","Louth","0",NA
